0.0192,34.2041,-0.0614893,0.786936,-0.000599606
0.0193,34.1479,-0.0618094,0.790345,-0.000605819
0.0194,34.0919,-0.0621295,0.793749,-0.000612065
0.0195,34.0361,-0.0624497,0.797147,-0.000618342
0.0196,33.9804,-0.0627698,0.80054,-0.000624651
0.0197,33.925,-0.0630899,0.803927,-0.000630993
0.0198,33.8697,-0.06341,0.807309,-0.000637366
0.0199,33.8146,-0.0637302,0.810685,-0.000643771
0.02,33.7597,-0.0640503,0.814056,-0.000650209
0.0201,33.7049,-0.0643704,0.817421,-0.000656678
0.0202,33.6504,-0.0646905,0.820781,-0.000663179
0.0203,33.596,-0.0650106,0.824135,-0.000669713
0.0204,33.5418,-0.0653307,0.827484,-0.000676278
0.0205,33.4878,-0.0656509,0.830827,-0.000682876
0.0206,33.4339,-0.065971,0.834166,-0.000689505
0.0207,33.3802,-0.0662911,0.837498,-0.000696166
0.0208,33.3267,-0.0666112,0.840826,-0.00070286
0.0209,33.2734,-0.0669313,0.844148,-0.000709585
0.021,33.2202,-0.0672514,0.847465,-0.000716343
0.0211,33.1672,-0.0675715,0.850777,-0.000723132
0.0212,33.1143,-0.0678916,0.854083,-0.000729954
0.0213,33.0617,-0.0682117,0.857384,-0.000736807
0.0214,33.0092,-0.0685318,0.86068,-0.000743693
0.0215,32.9568,-0.0688518,0.86397,-0.00075061
0.0216,32.9047,-0.0691719,0.867256,-0.00075756
0.0217,32.8527,-0.069492,0.870536,-0.000764542
0.0218,32.8008,-0.0698121,0.873811,-0.000771555
0.0219,32.7492,-0.0701322,0.877081,-0.000778601
0.022,32.6976,-0.0704523,0.880346,-0.000785678
0.0221,32.6463,-0.0707723,0.883606,-0.000792788
0.0222,32.5951,-0.0710924,0.88686,-0.00079993
0.0223,32.5441,-0.0714125,0.89011,-0.000807103
0.0224,32.4932,-0.0717326,0.893354,-0.000814309
0.0225,32.4425,-0.0720526,0.896593,-0.000821546
0.0226,32.3919,-0.0723727,0.899828,-0.000828816
0.0227,32.3415,-0.0726928,0.903057,-0.000836118
0.0228,32.2913,-0.0730128,0.906281,-0.000843451
0.0229,32.2412,-0.0733329,0.909501,-0.000850817
0.023,32.1913,-0.0736529,0.912715,-0.000858215
0.0231,32.1415,-0.073973,0.915924,-0.000865644
0.0232,32.0919,-0.074293,0.919129,-0.000873106
0.0233,32.0424,-0.0746131,0.922328,-0.0008806
0.0234,31.9931,-0.0749331,0.925523,-0.000888125
0.0235,31.944,-0.0752532,0.928712,-0.000895683
0.0236,31.8949,-0.0755732,0.931897,-0.000903273
0.0237,31.8461,-0.0758933,0.935077,-0.000910895
0.0238,31.7974,-0.0762133,0.938252,-0.000918548
0.0239,31.7488,-0.0765334,0.941422,-0.000926234
0.024,31.7004,-0.0768534,0.944588,-0.000933952
0.0241,31.6521,-0.0771734,0.947748,-0.000941701
0.0242,31.604,-0.0774934,0.950904,-0.000949483
0.0243,31.556,-0.0778135,0.954055,-0.000957297
0.0244,31.5082,-0.0781335,0.957201,-0.000965143
0.0245,31.4605,-0.0784535,0.960343,-0.00097302
0.0246,31.413,-0.0787735,0.963479,-0.00098093
0.0247,31.3656,-0.0790936,0.966611,-0.000988872
0.0248,31.3183,-0.0794136,0.969739,-0.000996846
0.0249,31.2712,-0.0797336,0.972861,-0.00100485
0.025,31.2242,-0.0800536,0.975979,-0.00101289
0.0251,31.1774,-0.0803736,0.979092,-0.00102096
0.0252,31.1307,-0.0806936,0.982201,-0.00102906
0.0253,31.0842,-0.0810136,0.985305,-0.00103719
0.0254,31.0377,-0.0813336,0.988404,-0.00104536
0.0255,30.9915,-0.0816536,0.991499,-0.00105356
0.0256,30.9453,-0.0819736,0.994589,-0.00106179
0.0257,30.8993,-0.0822936,0.997674,-0.00107005
0.0258,30.8535,-0.0826136,1.00076,-0.00107834
0.0259,30.8078,-0.0829336,1.00383,-0.00108667
0.026,30.7622,-0.0832536,1.0069,-0.00109503
0.0261,30.7167,-0.0835735,1.00997,-0.00110342
0.0262,30.6714,-0.0838935,1.01303,-0.00111184
0.0263,30.6262,-0.0842135,1.01609,-0.00112029
0.0264,30.5811,-0.0845335,1.01915,-0.00112878
0.0265,30.5362,-0.0848534,1.02219,-0.0011373
0.0266,30.4914,-0.0851734,1.02524,-0.00114585
0.0267,30.4468,-0.0854934,1.02828,-0.00115443
0.0268,30.4022,-0.0858133,1.03132,-0.00116304
0.0269,30.3578,-0.0861333,1.03435,-0.00117169
